Date,HomeTeam,AwayTeam,FTHG,FTAG,Season,League,Country,Game
1994-01-15,Southampton,Coventry,1,0,1993-94,Premier,England,1994-01-15_Southampton_Coventry
1994-01-15,Tottenham,Man United,0,1,1993-94,Premier,England,1994-01-15_Tottenham_Man United
1994-01-15,Wimbledon,Sheffield Weds,2,1,1993-94,Premier,England,1994-01-15_Wimbledon_Sheffield Weds
1994-01-16,QPR,Newcastle,1,2,1993-94,Premier,England,1994-01-16_QPR_Newcastle
1994-01-22,Arsenal,Oldham,1,1,1993-94,Premier,England,1994-01-22_Arsenal_Oldham
1994-01-22,Chelsea,Aston Villa,1,1,1993-94,Premier,England,1994-01-22_Chelsea_Aston Villa
1994-01-22,Coventry,QPR,0,1,1993-94,Premier,England,1994-01-22_Coventry_QPR
1994-01-22,Ipswich,Wimbledon,0,0,1993-94,Premier,England,1994-01-22_Ipswich_Wimbledon
1994-01-22,Liverpool,Man City,2,1,1993-94,Premier,England,1994-01-22_Liverpool_Man City
1994-01-22,Man United,Everton,1,0,1993-94,Premier,England,1994-01-22_Man United_Everton
1994-01-22,Newcastle,Southampton,1,2,1993-94,Premier,England,1994-01-22_Newcastle_Southampton
1994-01-22,Sheffield Weds,Sheffield United,3,1,1993-94,Premier,England,1994-01-22_Sheffield Weds_Sheffield United
1994-01-22,Swindon,Tottenham,2,1,1993-94,Premier,England,1994-01-22_Swindon_Tottenham
1994-01-23,Blackburn,Leeds,2,1,1993-94,Premier,England,1994-01-23_Blackburn_Leeds
1994-01-24,West Ham,Norwich,3,3,1993-94,Premier,England,1994-01-24_West Ham_Norwich
1994-02-02,Coventry,Ipswich,1,0,1993-94,Premier,England,1994-02-02_Coventry_Ipswich
1994-02-05,Blackburn,Wimbledon,3,0,1993-94,Premier,England,1994-02-05_Blackburn_Wimbledon
1994-02-05,Everton,Chelsea,4,2,1993-94,Premier,England,1994-02-05_Everton_Chelsea
1994-02-05,Man City,Ipswich,2,1,1993-94,Premier,England,1994-02-05_Man City_Ipswich
1994-02-05,Norwich,Liverpool,2,2,1993-94,Premier,England,1994-02-05_Norwich_Liverpool
1994-02-05,Oldham,Southampton,2,1,1993-94,Premier,England,1994-02-05_Oldham_Southampton
1994-02-05,QPR,Man United,2,3,1993-94,Premier,England,1994-02-05_QPR_Man United
1994-02-05,Swindon,Coventry,3,1,1993-94,Premier,England,1994-02-05_Swindon_Coventry
1994-02-05,Tottenham,Sheffield Weds,1,3,1993-94,Premier,England,1994-02-05_Tottenham_Sheffield Weds
1994-02-06,Aston Villa,Leeds,1,0,1993-94,Premier,England,1994-02-06_Aston Villa_Leeds
1994-02-12,Aston Villa,Swindon,5,0,1993-94,Premier,England,1994-02-12_Aston Villa_Swindon
1994-02-12,Everton,Ipswich,0,0,1993-94,Premier,England,1994-02-12_Everton_Ipswich
1994-02-12,Man City,West Ham,0,0,1993-94,Premier,England,1994-02-12_Man City_West Ham
1994-02-12,Oldham,Chelsea,2,1,1993-94,Premier,England,1994-02-12_Oldham_Chelsea
1994-02-12,Sheffield United,Coventry,0,0,1993-94,Premier,England,1994-02-12_Sheffield United_Coventry
1994-02-12,Tottenham,Blackburn,0,2,1993-94,Premier,England,1994-02-12_Tottenham_Blackburn
1994-02-12,Wimbledon,Newcastle,4,2,1993-94,Premier,England,1994-02-12_Wimbledon_Newcastle
1994-02-13,Norwich,Arsenal,1,1,1993-94,Premier,England,1994-02-13_Norwich_Arsenal
1994-02-14,Southampton,Liverpool,4,2,1993-94,Premier,England,1994-02-14_Southampton_Liverpool
1994-02-19,Blackburn,Newcastle,1,0,1993-94,Premier,England,1994-02-19_Blackburn_Newcastle
1994-02-19,Coventry,Man City,4,0,1993-94,Premier,England,1994-02-19_Coventry_Man City
1994-02-19,Everton,Arsenal,1,1,1993-94,Premier,England,1994-02-19_Everton_Arsenal
1994-02-19,Leeds,Liverpool,2,0,1993-94,Premier,England,1994-02-19_Leeds_Liverpool
1994-02-19,Swindon,Norwich,3,3,1993-94,Premier,England,1994-02-19_Swindon_Norwich
1994-02-22,Aston Villa,Man City,0,0,1993-94,Premier,England,1994-02-22_Aston Villa_Man City
1994-02-22,Norwich,Blackburn,2,2,1993-94,Premier,England,1994-02-22_Norwich_Blackburn
1994-02-23,Newcastle,Coventry,4,0,1993-94,Premier,England,1994-02-23_Newcastle_Coventry
1994-02-26,Arsenal,Blackburn,1,0,1993-94,Premier,England,1994-02-26_Arsenal_Blackburn
1994-02-26,Ipswich,Sheffield United,3,2,1993-94,Premier,England,1994-02-26_Ipswich_Sheffield United
1994-02-26,Liverpool,Coventry,1,0,1993-94,Premier,England,1994-02-26_Liverpool_Coventry
1994-02-26,Man City,Swindon,2,1,1993-94,Premier,England,1994-02-26_Man City_Swindon
1994-02-26,Norwich,Sheffield Weds,1,1,1993-94,Premier,England,1994-02-26_Norwich_Sheffield Weds
1994-02-26,Southampton,Wimbledon,1,0,1993-94,Premier,England,1994-02-26_Southampton_Wimbledon
1994-02-26,West Ham,Man United,2,2,1993-94,Premier,England,1994-02-26_West Ham_Man United
1994-02-27,Chelsea,Tottenham,4,3,1993-94,Premier,England,1994-02-27_Chelsea_Tottenham
1994-02-28,Oldham,Leeds,1,1,1993-94,Premier,England,1994-02-28_Oldham_Leeds
1994-03-02,Tottenham,Aston Villa,1,1,1993-94,Premier,England,1994-03-02_Tottenham_Aston Villa
1994-03-05,Blackburn,Liverpool,2,0,1993-94,Premier,England,1994-03-05_Blackburn_Liverpool
1994-03-05,Everton,Oldham,2,1,1993-94,Premier,England,1994-03-05_Everton_Oldham
1994-03-05,Ipswich,Arsenal,1,5,1993-94,Premier,England,1994-03-05_Ipswich_Arsenal
1994-03-05,Leeds,Southampton,0,0,1993-94,Premier,England,1994-03-05_Leeds_Southampton
1994-03-05,Man United,Chelsea,0,1,1993-94,Premier,England,1994-03-05_Man United_Chelsea
1994-03-05,QPR,Man City,1,1,1993-94,Premier,England,1994-03-05_QPR_Man City
1994-03-05,Sheffield Weds,Newcastle,0,1,1993-94,Premier,England,1994-03-05_Sheffield Weds_Newcastle
1994-03-05,Swindon,West Ham,1,1,1993-94,Premier,England,1994-03-05_Swindon_West Ham
1994-03-05,Tottenham,Sheffield United,2,2,1993-94,Premier,England,1994-03-05_Tottenham_Sheffield United
1994-03-05,Wimbledon,Norwich,3,1,1993-94,Premier,England,1994-03-05_Wimbledon_Norwich
1994-03-06,Coventry,Aston Villa,0,1,1993-94,Premier,England,1994-03-06_Coventry_Aston Villa
1994-03-12,Aston Villa,Ipswich,0,1,1993-94,Premier,England,1994-03-12_Aston Villa_Ipswich
1994-03-12,Man City,Wimbledon,0,1,1993-94,Premier,England,1994-03-12_Man City_Wimbledon
1994-03-12,Newcastle,Swindon,7,1,1993-94,Premier,England,1994-03-12_Newcastle_Swindon
1994-03-12,Norwich,QPR,3,4,1993-94,Premier,England,1994-03-12_Norwich_QPR
1994-03-12,Southampton,Sheffield Weds,1,1,1993-94,Premier,England,1994-03-12_Southampton_Sheffield Weds
1994-03-13,Liverpool,Everton,2,1,1993-94,Premier,England,1994-03-13_Liverpool_Everton
1994-03-13,Sheffield United,Leeds,2,2,1993-94,Premier,England,1994-03-13_Sheffield United_Leeds
1994-03-16,Chelsea,Wimbledon,2,0,1993-94,Premier,England,1994-03-16_Chelsea_Wimbledon
1994-03-16,Leeds,Aston Villa,2,0,1993-94,Premier,England,1994-03-16_Leeds_Aston Villa
1994-03-16,Man United,Sheffield Weds,5,0,1993-94,Premier,England,1994-03-16_Man United_Sheffield Weds
1994-03-16,Sheffield United,QPR,1,1,1993-94,Premier,England,1994-03-16_Sheffield United_QPR
1994-03-19,Aston Villa,Oldham,1,2,1993-94,Premier,England,1994-03-19_Aston Villa_Oldham
1994-03-19,Leeds,Coventry,1,0,1993-94,Premier,England,1994-03-19_Leeds_Coventry
1994-03-19,Liverpool,Chelsea,2,1,1993-94,Premier,England,1994-03-19_Liverpool_Chelsea
1994-03-19,Man City,Sheffield United,0,0,1993-94,Premier,England,1994-03-19_Man City_Sheffield United
1994-03-19,QPR,Wimbledon,1,0,1993-94,Premier,England,1994-03-19_QPR_Wimbledon
1994-03-19,Southampton,Arsenal,0,4,1993-94,Premier,England,1994-03-19_Southampton_Arsenal
1994-03-19,Swindon,Man United,2,2,1993-94,Premier,England,1994-03-19_Swindon_Man United
1994-03-19,Tottenham,Ipswich,1,1,1993-94,Premier,England,1994-03-19_Tottenham_Ipswich
1994-03-19,West Ham,Newcastle,2,4,1993-94,Premier,England,1994-03-19_West Ham_Newcastle
1994-03-20,Sheffield Weds,Blackburn,1,2,1993-94,Premier,England,1994-03-20_Sheffield Weds_Blackburn
1994-03-21,Norwich,Everton,3,0,1993-94,Premier,England,1994-03-21_Norwich_Everton
1994-03-22,Arsenal,Man United,2,2,1993-94,Premier,England,1994-03-22_Arsenal_Man United
1994-03-22,Newcastle,Ipswich,2,0,1993-94,Premier,England,1994-03-22_Newcastle_Ipswich
1994-03-26,Arsenal,Liverpool,1,0,1993-94,Premier,England,1994-03-26_Arsenal_Liverpool
1994-03-26,Blackburn,Swindon,3,1,1993-94,Premier,England,1994-03-26_Blackburn_Swindon
1994-03-26,Chelsea,West Ham,2,0,1993-94,Premier,England,1994-03-26_Chelsea_West Ham
1994-03-26,Coventry,Norwich,2,1,1993-94,Premier,England,1994-03-26_Coventry_Norwich
1994-03-26,Everton,Tottenham,0,1,1993-94,Premier,England,1994-03-26_Everton_Tottenham
1994-03-26,Ipswich,QPR,1,3,1993-94,Premier,England,1994-03-26_Ipswich_QPR
1994-03-26,Oldham,Man City,0,0,1993-94,Premier,England,1994-03-26_Oldham_Man City
1994-03-26,Sheffield United,Southampton,0,0,1993-94,Premier,England,1994-03-26_Sheffield United_Southampton
1994-03-27,Wimbledon,Leeds,1,0,1993-94,Premier,England,1994-03-27_Wimbledon_Leeds
1994-03-28,Sheffield United,West Ham,3,2,1993-94,Premier,England,1994-03-28_Sheffield United_West Ham
1994-03-29,Ipswich,Man City,2,2,1993-94,Premier,England,1994-03-29_Ipswich_Man City
1994-03-29,Newcastle,Norwich,3,0,1993-94,Premier,England,1994-03-29_Newcastle_Norwich
1994-03-29,Wimbledon,Blackburn,4,1,1993-94,Premier,England,1994-03-29_Wimbledon_Blackburn
1994-03-30,Aston Villa,Everton,0,0,1993-94,Premier,England,1994-03-30_Aston Villa_Everton
1994-03-30,Man United,Liverpool,1,0,1993-94,Premier,England,1994-03-30_Man United_Liverpool
1994-03-30,Sheffield Weds,Chelsea,3,1,1993-94,Premier,England,1994-03-30_Sheffield Weds_Chelsea
1994-03-30,Southampton,Oldham,1,3,1993-94,Premier,England,1994-03-30_Southampton_Oldham
1994-04-01,Leeds,Newcastle,1,1,1993-94,Premier,England,1994-04-01_Leeds_Newcastle
1994-04-02,Arsenal,Swindon,1,1,1993-94,Premier,England,1994-04-02_Arsenal_Swindon
1994-04-02,Blackburn,Man United,2,0,1993-94,Premier,England,1994-04-02_Blackburn_Man United
1994-04-02,Chelsea,Southampton,2,0,1993-94,Premier,England,1994-04-02_Chelsea_Southampton
1994-04-02,Coventry,Wimbledon,1,2,1993-94,Premier,England,1994-04-02_Coventry_Wimbledon
1994-04-02,Liverpool,Sheffield United,1,2,1993-94,Premier,England,1994-04-02_Liverpool_Sheffield United
1994-04-02,Man City,Aston Villa,3,0,1993-94,Premier,England,1994-04-02_Man City_Aston Villa
1994-04-02,Norwich,Tottenham,1,2,1993-94,Premier,England,1994-04-02_Norwich_Tottenham
1994-04-02,Oldham,QPR,4,1,1993-94,Premier,England,1994-04-02_Oldham_QPR
1994-04-02,Sheffield Weds,Everton,5,1,1993-94,Premier,England,1994-04-02_Sheffield Weds_Everton
1994-04-02,West Ham,Ipswich,2,1,1993-94,Premier,England,1994-04-02_West Ham_Ipswich
1994-04-04,Aston Villa,Norwich,0,0,1993-94,Premier,England,1994-04-04_Aston Villa_Norwich
1994-04-04,Everton,Blackburn,0,3,1993-94,Premier,England,1994-04-04_Everton_Blackburn
1994-04-04,Ipswich,Coventry,0,2,1993-94,Premier,England,1994-04-04_Ipswich_Coventry
1994-04-04,Man United,Oldham,3,2,1993-94,Premier,England,1994-04-04_Man United_Oldham
1994-04-04,Newcastle,Chelsea,0,0,1993-94,Premier,England,1994-04-04_Newcastle_Chelsea
1994-04-04,QPR,Leeds,0,4,1993-94,Premier,England,1994-04-04_QPR_Leeds
1994-04-04,Sheffield United,Arsenal,1,1,1993-94,Premier,England,1994-04-04_Sheffield United_Arsenal
1994-04-04,Southampton,Man City,0,1,1993-94,Premier,England,1994-04-04_Southampton_Man City
1994-04-04,Swindon,Sheffield Weds,0,1,1993-94,Premier,England,1994-04-04_Swindon_Sheffield Weds
1994-04-04,Tottenham,West Ham,1,4,1993-94,Premier,England,1994-04-04_Tottenham_West Ham
1994-04-04,Wimbledon,Liverpool,1,1,1993-94,Premier,England,1994-04-04_Wimbledon_Liverpool
1994-04-09,Coventry,Tottenham,1,0,1993-94,Premier,England,1994-04-09_Coventry_Tottenham
1994-04-09,Liverpool,Ipswich,1,0,1993-94,Premier,England,1994-04-09_Liverpool_Ipswich
1994-04-09,Man City,Newcastle,2,1,1993-94,Premier,England,1994-04-09_Man City_Newcastle
1994-04-09,Norwich,Southampton,4,5,1993-94,Premier,England,1994-04-09_Norwich_Southampton
1994-04-09,Sheffield Weds,QPR,3,1,1993-94,Premier,England,1994-04-09_Sheffield Weds_QPR
1994-04-09,West Ham,Everton,0,1,1993-94,Premier,England,1994-04-09_West Ham_Everton
1994-04-11,Blackburn,Aston Villa,1,0,1993-94,Premier,England,1994-04-11_Blackburn_Aston Villa
1994-04-13,QPR,Chelsea,1,1,1993-94,Premier,England,1994-04-13_QPR_Chelsea
1994-04-16,Arsenal,Chelsea,1,0,1993-94,Premier,England,1994-04-16_Arsenal_Chelsea
1994-04-16,Coventry,Sheffield Weds,1,1,1993-94,Premier,England,1994-04-16_Coventry_Sheffield Weds
1994-04-16,Ipswich,Swindon,1,1,1993-94,Premier,England,1994-04-16_Ipswich_Swindon
1994-04-16,Liverpool,Newcastle,0,2,1993-94,Premier,England,1994-04-16_Liverpool_Newcastle
1994-04-16,Man City,Norwich,1,1,1993-94,Premier,England,1994-04-16_Man City_Norwich
1994-04-16,Oldham,West Ham,1,2,1993-94,Premier,England,1994-04-16_Oldham_West Ham
1994-04-16,QPR,Everton,2,1,1993-94,Premier,England,1994-04-16_QPR_Everton
1994-04-16,Sheffield United,Aston Villa,1,2,1993-94,Premier,England,1994-04-16_Sheffield United_Aston Villa
1994-04-16,Southampton,Blackburn,3,1,1993-94,Premier,England,1994-04-16_Southampton_Blackburn
1994-04-16,Wimbledon,Man United,1,0,1993-94,Premier,England,1994-04-16_Wimbledon_Man United
1994-04-17,Leeds,Tottenham,2,0,1993-94,Premier,England,1994-04-17_Leeds_Tottenham
1994-04-19,Arsenal,Wimbledon,1,1,1993-94,Premier,England,1994-04-19_Arsenal_Wimbledon
1994-04-23,Aston Villa,Arsenal,1,2,1993-94,Premier,England,1994-04-23_Aston Villa_Arsenal
1994-04-23,Chelsea,Leeds,1,1,1993-94,Premier,England,1994-04-23_Chelsea_Leeds
1994-04-23,Everton,Coventry,0,0,1993-94,Premier,England,1994-04-23_Everton_Coventry
1994-04-23,Man United,Man City,2,0,1993-94,Premier,England,1994-04-23_Man United_Man City
1994-04-23,Newcastle,Oldham,3,2,1993-94,Premier,England,1994-04-23_Newcastle_Oldham
1994-04-23,Norwich,Sheffield United,0,1,1993-94,Premier,England,1994-04-23_Norwich_Sheffield United
1994-04-23,Sheffield Weds,Ipswich,5,0,1993-94,Premier,England,1994-04-23_Sheffield Weds_Ipswich
1994-04-23,Swindon,Wimbledon,2,4,1993-94,Premier,England,1994-04-23_Swindon_Wimbledon
1994-04-23,Tottenham,Southampton,3,0,1993-94,Premier,England,1994-04-23_Tottenham_Southampton
1994-04-23,West Ham,Liverpool,1,2,1993-94,Premier,England,1994-04-23_West Ham_Liverpool
1994-04-24,Blackburn,QPR,1,1,1993-94,Premier,England,1994-04-24_Blackburn_QPR
1994-04-26,Wimbledon,Oldham,3,0,1993-94,Premier,England,1994-04-26_Wimbledon_Oldham
1994-04-27,Chelsea,Swindon,2,0,1993-94,Premier,England,1994-04-27_Chelsea_Swindon
1994-04-27,Leeds,Man United,0,2,1993-94,Premier,England,1994-04-27_Leeds_Man United
1994-04-27,Newcastle,Aston Villa,5,1,1993-94,Premier,England,1994-04-27_Newcastle_Aston Villa
1994-04-27,QPR,Arsenal,1,1,1993-94,Premier,England,1994-04-27_QPR_Arsenal
1994-04-27,West Ham,Blackburn,1,2,1993-94,Premier,England,1994-04-27_West Ham_Blackburn
1994-04-30,Arsenal,West Ham,0,2,1993-94,Premier,England,1994-04-30_Arsenal_West Ham
1994-04-30,Leeds,Everton,3,0,1993-94,Premier,England,1994-04-30_Leeds_Everton
1994-04-30,Liverpool,Norwich,0,1,1993-94,Premier,England,1994-04-30_Liverpool_Norwich
1994-04-30,Man City,Chelsea,2,2,1993-94,Premier,England,1994-04-30_Man City_Chelsea
1994-04-30,Oldham,Sheffield Weds,0,0,1993-94,Premier,England,1994-04-30_Oldham_Sheffield Weds
1994-04-30,QPR,Swindon,1,3,1993-94,Premier,England,1994-04-30_QPR_Swindon
1994-04-30,Sheffield United,Newcastle,2,0,1993-94,Premier,England,1994-04-30_Sheffield United_Newcastle
1994-04-30,Southampton,Aston Villa,4,1,1993-94,Premier,England,1994-04-30_Southampton_Aston Villa
1994-04-30,Wimbledon,Tottenham,2,1,1993-94,Premier,England,1994-04-30_Wimbledon_Tottenham
1994-05-01,Ipswich,Man United,1,2,1993-94,Premier,England,1994-05-01_Ipswich_Man United
1994-05-02,Coventry,Blackburn,2,1,1993-94,Premier,England,1994-05-02_Coventry_Blackburn
1994-05-03,Leeds,Sheffield Weds,2,2,1993-94,Premier,England,1994-05-03_Leeds_Sheffield Weds
1994-05-03,Oldham,Sheffield United,1,1,1993-94,Premier,England,1994-05-03_Oldham_Sheffield United
1994-05-03,QPR,West Ham,0,0,1993-94,Premier,England,1994-05-03_QPR_West Ham
1994-05-04,Chelsea,Coventry,1,2,1993-94,Premier,England,1994-05-04_Chelsea_Coventry
1994-05-04,Man United,Southampton,2,0,1993-94,Premier,England,1994-05-04_Man United_Southampton
1994-05-05,Oldham,Tottenham,0,2,1993-94,Premier,England,1994-05-05_Oldham_Tottenham
1994-05-07,Aston Villa,Liverpool,2,1,1993-94,Premier,England,1994-05-07_Aston Villa_Liverpool
1994-05-07,Blackburn,Ipswich,0,0,1993-94,Premier,England,1994-05-07_Blackburn_Ipswich
1994-05-07,Chelsea,Sheffield United,3,2,1993-94,Premier,England,1994-05-07_Chelsea_Sheffield United
1994-05-07,Everton,Wimbledon,3,2,1993-94,Premier,England,1994-05-07_Everton_Wimbledon
1994-05-07,Newcastle,Arsenal,2,0,1993-94,Premier,England,1994-05-07_Newcastle_Arsenal
1994-05-07,Norwich,Oldham,1,1,1993-94,Premier,England,1994-05-07_Norwich_Oldham
1994-05-07,Sheffield Weds,Man City,1,1,1993-94,Premier,England,1994-05-07_Sheffield Weds_Man City
1994-05-07,Swindon,Leeds,0,5,1993-94,Premier,England,1994-05-07_Swindon_Leeds
1994-05-07,Tottenham,QPR,1,2,1993-94,Premier,England,1994-05-07_Tottenham_QPR
1994-05-07,West Ham,Southampton,3,3,1993-94,Premier,England,1994-05-07_West Ham_Southampton
1994-05-08,Man United,Coventry,0,0,1993-94,Premier,England,1994-05-08_Man United_Coventry
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,Premier,England,NA_NA_NA
